distribution_channel,previous_cancellations,booking_changes,agent,company,days_in_waiting_list,reservation_status
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,89.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,285.0,0.0,0,Check-Out
TA/TO,0,6,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
Direct,0,1,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,28.0,0.0,0,Check-Out
TA/TO,0,4,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,42.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,2,14.0,0.0,0,Check-Out
TA/TO,0,0,28.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,152.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,152.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
Corporate,0,2,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,4,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,89.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Corporate,0,1,0.0,51.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,85.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,3,9.0,0.0,0,Check-Out
TA/TO,0,3,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,11.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,5,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,2,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,8.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,28.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,85.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,155.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,28.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,27.0,0.0,0,Check-Out
Direct,0,2,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,85.0,0.0,0,Check-Out
TA/TO,0,1,1.0,0.0,0,Check-Out
TA/TO,0,0,1.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,1,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,1.0,0.0,0,Check-Out
TA/TO,0,0,0.0,0.0,0,Check-Out
TA/TO,0,1,1.0,0.0,0,Check-Out
TA/TO,0,0,1.0,0.0,0,Check-Out
TA/TO,0,0,1.0,0.0,0,Check-Out
TA/TO,0,0,1.0,0.0,0,Check-Out
TA/TO,0,1,1.0,0.0,0,Check-Out
TA/TO,0,0,1.0,0.0,0,Check-Out
Direct,0,2,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,3,0.0,0.0,0,Check-Out
Direct,0,2,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,173.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,89.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,152.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,173.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,16.0,0.0,0,Check-Out
TA/TO,0,8,9.0,0.0,0,Check-Out
TA/TO,0,3,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,138.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,152.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
TA/TO,0,0,85.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,85.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,16.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,3.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,22.0,0.0,0,Check-Out
TA/TO,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,83.0,0.0,0,Check-Out
Corporate,0,2,0.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Corporate,0,2,0.0,0.0,0,Check-Out
Corporate,0,2,0.0,0.0,0,Check-Out
Corporate,0,0,0.0,0.0,0,Check-Out
Corporate,0,0,0.0,0.0,0,Check-Out
Corporate,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,0,27.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,0,Check-Out
TA/TO,0,1,83.0,0.0,0,Check-Out
Corporate,0,1,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,21.0,0.0,0,Check-Out
Direct,0,4,0.0,0.0,0,Check-Out
Corporate,0,2,0.0,0.0,0,Check-Out
Corporate,0,2,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,1,21.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,6.0,0.0,0,Check-Out
TA/TO,0,1,16.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,22.0,0.0,0,Check-Out
TA/TO,0,0,16.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,1,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,16.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
Direct,0,1,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,152.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,2,7.0,0.0,0,Check-Out
Corporate,0,0,0.0,40.0,0,Check-Out
TA/TO,0,2,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,83.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,2,14.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
Direct,0,0,14.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,1,9.0,0.0,0,Check-Out
TA/TO,0,2,9.0,0.0,0,Check-Out
TA/TO,0,0,9.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
TA/TO,0,0,152.0,0.0,0,Check-Out
TA/TO,0,0,7.0,0.0,0,Check-Out
Direct,0,0,0.0,45.0,0,Check-Out
Direct,0,0,0.0,0.0,0,Check-Out
